Id,OwnerUserId,CreationDate,ParentId,Score,Body
65844,825,2008-09-15T19:14:24Z,65266,0,"<p>The <a href=""http://docs.python.org/lib/module-shelve.html"" rel=""nofollow"">shelve</a> module appears to work just fine:</p>

<pre><code>
import re
import shelve
a_pattern = ""a.*b""
b_pattern = ""c.*d""
a = re.compile(a_pattern)
b = re.compile(b_pattern)

x = shelve.open('re_cache')
x[a_pattern] = a
x[b_pattern] = b
x.close()

# ...
x = shelve.open('re_cache')
a = x[a_pattern]
b = x[b_pattern]
x.close()

</code></pre>

<p>You can then make a nice wrapper class that automatically handles the caching for you so that it becomes transparent to the user... an exercise left to the reader.</p>
"
65903,8272,2008-09-15T19:20:15Z,49307,12,"<p>If x and y are column vectors, you can do:</p>

<pre><code>for i=[x';y']
# do stuff with i(1) and i(2)
end
</code></pre>

<p>(with row vectors, just use <code>x</code> and <code>y</code>).</p>

<p>Here is an example run:</p>

<pre class=""lang-matlab prettyprint-override""><code>&gt;&gt; x=[1 ; 2; 3;]

x =

     1
     2
     3

&gt;&gt; y=[10 ; 20; 30;]

y =

    10
    20
    30

&gt;&gt; for i=[x';y']
disp(['size of i = ' num2str(size(i)) ', i(1) = ' num2str(i(1)) ', i(2) = ' num2str(i(2))])
end
size of i = 2  1, i(1) = 1, i(2) = 10
size of i = 2  1, i(1) = 2, i(2) = 20
size of i = 2  1, i(1) = 3, i(2) = 30
&gt;&gt; 
</code></pre>
"
65924,8458,2008-09-15T19:22:37Z,60649,42,"<p>In terms of speed, the best cross-platform IPC mechanism will be pipes.  That assumes, however, that you want cross-platform IPC on the same machine.  If you want to be able to talk to processes on remote machines, you'll want to look at using sockets instead.  Luckily, if you're talking about TCP at least, sockets and pipes behave pretty much the same behavior.  While the APIs for setting them up and connecting them are different, they both just act like streams of data.</p>

<p>The difficult part, however, is not the communication channel, but the messages you pass over it.  You really want to look at something that will perform verification and parsing for you.  I recommend looking at Google's <a href=""http://code.google.com/apis/protocolbuffers/docs/overview.html"">Protocol Buffers</a>. You basically create a spec file that describes the object you want to pass between processes, and there is a compiler that generates code in a number of different languages for reading and writing objects that match the spec.  It's much easier (and less bug prone) than trying to come up with a messaging protocol and parser yourself.</p>
"
65991,372664,2008-09-15T19:31:43Z,60848,5,"<p>Or, just make the key a tuple with time.now() as the first field in the tuple.</p>

<p>Then you can retrieve the keys with dictname.keys(), sort, and voila!</p>

<p>Gerry</p>
"
66069,2193,2008-09-15T19:39:28Z,60649,4,"<p>If you're willing to try something a little different, there's the <a href=""http://zeroc.com/ice.html"" rel=""nofollow"">ICE</a> platform from <a href=""http://zeroc.com"" rel=""nofollow"">ZeroC</a>. It's open source, and is supported on pretty much every OS you can think of, as well as having language support for C++, C#, Java, Ruby, Python and PHP. Finally, it's very easy to drive (the language mappings are tailored to fit naturally into each language). It's also fast and efficient. There's even a cut-down version for devices.</p>
"
66440,2351,2008-09-15T20:09:09Z,61781,1,"<p>I don't believe that VBScript as hosted by IIS has any way of executing an external process.  If you are using python as an AXscripting engine then you could just use the sys module.  If the script you're calling is actually meant to be a cgi script you'll have to mimic all the environment variables that the cgi uses.  The alternative is to put the script on the python path, import it and hope that it is modular enough that you can call the pieces you need and bypass the cgi handling code.</p>
"
66666,9951,2008-09-15T20:34:12Z,65266,-1,"<p>Hum,</p>

<p>Doesn't shelve use pickle ?</p>

<p>Anyway, I agree with the previous anwsers. Since a module is processed only once, I doubt compiling regexps will be your app bottle neck. And Python re module is wicked fast since it's coded in C :-)</p>

<p>But the good news is that Python got a nice community, so I am sure you can find somebody currently hacking just what you need.</p>

<p>I googled 5 sec and found : <a href=""http://home.gna.org/oomadness/en/cerealizer/index.html"" rel=""nofollow"">http://home.gna.org/oomadness/en/cerealizer/index.html</a>.</p>

<p>Don't know if it will do it but if not, good luck in you research :-)</p>
"
66670,3560,2008-09-15T20:34:53Z,66636,3,"<p>What are you trying to accomplish? If I saw such a construct in live Python code, I would consider beating the original programmer.</p>
"
66818,3363,2008-09-15T20:50:36Z,65076,2,"<p>Ensure you are editing the correct configuration file for VIM. Especially if you are using windows, where the file could be named _vimrc instead of .vimrc as on other platforms.</p>

<p>In vim type</p>

<p><code>:help vimrc</code></p>

<p>and check your path to the _vimrc/.vimrc file with</p>

<p><code>:echo $HOME</code></p>

<p><code>:echo $VIM</code></p>

<p>Make sure you are only using one file. If you want to split your configuration into smaller chunks you can source other files from inside your _vimrc file.</p>

<p><code>:help source</code></p>
"
66846,NA,2008-09-15T20:53:14Z,65266,0,"<p>Open /usr/lib/python2.5/re.py and look for ""def _compile"". You'll find re.py's internal cache mechanism. </p>
"
66847,9493,2008-09-15T20:53:20Z,66636,3,"<p>I'm also not entirely sure what the exact behaviour you want is, but assuming its that you want bar.meth1(42) to be equivalent to foo.meth1 being a classmethod of bar (with ""self"" being the class), then you can acheive this with:</p>

<pre><code>def convert_to_classmethod(method):
    return classmethod(method.im_func)

class bar(foo):
    meth1 = convert_to_classmethod(foo.meth1)
</code></pre>

<p>The problem with classmethod(foo.meth1) is that foo.meth1 has already been converted to a method, with a special meaning for the first parameter.  You need to undo this and look at the underlying function object, reinterpreting what ""self"" means.</p>

<p>I'd also caution that this is a pretty odd thing to do, and thus liable to cause confusion to anyone reading your code.  You are probably better off thinking through a different solution to your problem.</p>
"
66883,7779,2008-09-15T20:57:10Z,66730,4,"<p>Here is how:</p>

<pre><code>import gobject

class MyGObjectClass(gobject.GObject):
    ...

gobject.signal_new(""signal-name"", MyGObjectClass, gobject.SIGNAL_RUN_FIRST,
    None, (str, int))
</code></pre>

<p>Where the second to last argument is the return type and the last argument is a tuple of argument types.</p>
"
66924,182896,2008-09-15T21:01:02Z,64185,2,"<p>After a brief amount of Googling, I found nothing that looks like a wrapper for this API, but I'm not quite sure if a wrapper is what is necessary for GeoPlanet.  </p>

<p>According to Yahoo's <a href=""http://developer.yahoo.com/geo/guide/api_docs.html#api_overview"" rel=""nofollow"">documentation</a> for GeoPlanet, requests are made in the form of an HTTP GET messages which can very easily be made using Python's <a href=""http://docs.python.org/lib/module-httplib.html"" rel=""nofollow"">httplib module</a>, and <a href=""http://developer.yahoo.com/geo/guide/response_formats.html"" rel=""nofollow"">responses</a> can take one of several forms including XML and JSON.  Python can very easily parse these formats.  In fact, Yahoo! itself even offers libraries for parsing both <a href=""http://developer.yahoo.com/python/python-xml.html"" rel=""nofollow"">XML</a>  and <a href=""http://developer.yahoo.com/python/python-json.html"" rel=""nofollow"">JSON</a> with Python.  </p>

<p>I know it sounds like a lot of libraries, but all the hard work has already been done for the programmer.  It would just take a little ""gluing together"" and you would have yourself a nice interface to Yahoo! GeoPlanet using the power of Python.</p>
"
66936,NA,2008-09-15T21:02:08Z,66636,0,"<p>The question, as posed, seems quite odd to me: I can't see why anyone would want to do that. It is possible that you are misunderstanding just what a ""classmethod"" is in Python (it's a bit different from, say, a static method in Java).</p>

<p>A normal method is more-or-less just a function which takes as its first argument (usually called ""self""), an instance of the class, and which is invoked as ""."".</p>

<p>A classmethod is more-or-less just a function which takes as its first argument (often called ""cls""), a class, and which can be invoked as ""."" OR as ""."".</p>

<p>With this in mind, and your code shown above, what would you expect to have happen if someone creates an instance of bar and calls meth1 on it?</p>

<pre><code>bar1 = bar()
bar1.meth1(""xyz"")
</code></pre>

<p>When the code to meth1 is called, it is passed two arguments 'self' and 'val'. I guess that you expect ""xyz"" to be passed for 'val', but what are you thinking gets passed for 'self'? Should it be the bar1 instance (in this case, no override was needed)? Or should it be the class bar (what then would this code DO)?</p>
"
66967,10077,2008-09-15T21:05:57Z,61605,1,"<p>I'm fairly new to Python, but the tuple technique seems very pythonic to me.  However, I've had another idea that may enhance readability.  Using a dictionary allows access to the different values by name rather than position.  For example:</p>

<pre><code>def divide(x, y):
    return {'quotient': x/y, 'remainder':x%y }

answer = divide(22, 7)
print answer['quotient']
print answer['remainder']
</code></pre>
"
67450,293,2008-09-15T22:00:13Z,60208,2,"<p>I would just use if/elif/else statements. I think that it's good enough to replace the switch statement.</p>
"
67477,9555,2008-09-15T22:03:03Z,67454,1,"<p>Can't you just write a link to a ""zip server"" or whatnot?  Why does the zip archive itself need to be served from Django?  A 90's era CGI script to generate a zip and spit it to stdout is really all that's required here, at least as far as I can see.</p>
"
67527,680,2008-09-15T22:09:50Z,67454,6,"<p>Django doesn't directly handle the generation of dynamic content (specifically Zip files). That work would be done by Python's standard library. You can take a look at how to dynamically create a Zip file in Python <a href=""https://docs.python.org/2/library/zipfile.html#zipfile-objects"" rel=""nofollow"">here</a>.</p>

<p>If you're worried about it slowing down your server you can cache the requests if you expect to have many of the same requests. You can use Django's <a href=""http://docs.djangoproject.com/en/dev/topics/cache/#topics-cache"" rel=""nofollow"">cache framework</a> to help you with that.</p>

<p>Overall, zipping files can be CPU intensive but Django shouldn't be any slower than another Python web framework.</p>
"
67532,10042,2008-09-15T22:11:03Z,60649,7,"<p>You might want to try <a href=""http://www.msobczak.com/prog/yami/"">YAMI</a> , it's very simple yet functional, portable and comes with binding to few languages</p>
"
67533,10289,2008-09-15T22:11:12Z,48458,5,"<p>I think the first option is considered the best practice. And make the code folder your first package. The Rietveld project developed by Guido van Rossum is a very good model to learn from. Have a look at it: <a href=""http://code.google.com/p/rietveld"" rel=""nofollow"">http://code.google.com/p/rietveld</a></p>

<p>With regard to Django 1.0, I suggest you start using the Django trunk code instead of the GAE built in django port. Again, have a look at how it's done in Rietveld.</p>
"
67672,10035,2008-09-15T22:37:24Z,67631,3,"<p>I believe you can use <a href=""https://docs.python.org/2/library/imp.html#imp.find_module"" rel=""nofollow""><code>imp.find_module()</code></a> and <a href=""https://docs.python.org/2/library/imp.html#imp.load_module"" rel=""nofollow""><code>imp.load_module()</code></a> to load the specified module.  You'll need to split the module name off of the path, i.e. if you wanted to load <code>/home/mypath/mymodule.py</code> you'd need to do:</p>

<pre><code>imp.find_module('mymodule', '/home/mypath/')
</code></pre>

<p>...but that should get the job done.</p>
"
67692,7779,2008-09-15T22:41:16Z,67631,575,"<p>For Python 3.5+ use:</p>

<pre><code>import importlib.util
spec = importlib.util.spec_from_file_location(""module.name"", ""/path/to/file.py"")
foo = importlib.util.module_from_spec(spec)
spec.loader.exec_module(foo)
foo.MyClass()
</code></pre>

<p>For Python 3.3 and 3.4 use:</p>

<pre><code>from importlib.machinery import SourceFileLoader

foo = SourceFileLoader(""module.name"", ""/path/to/file.py"").load_module()
foo.MyClass()
</code></pre>

<p>(Although this has been deprecated in Python 3.4.)</p>

<p>Python 2 use:</p>

<pre><code>import imp

foo = imp.load_source('module.name', '/path/to/file.py')
foo.MyClass()
</code></pre>

<p>There are equivalent convenience functions for compiled Python files and DLLs.</p>

<p>See also. <a href=""http://bugs.python.org/issue21436"">http://bugs.python.org/issue21436</a>.</p>
"
67693,9812,2008-09-15T22:41:24Z,67631,12,"<p>You can use the </p>

<pre><code>load_source(module_name, path_to_file) 
</code></pre>

<p>method from <a href=""https://docs.python.org/library/imp.html"">imp module</a>.</p>
"
67705,10370,2008-09-15T22:43:20Z,67631,2,"<p><strong>Import package modules at runtime (Python recipe)</strong> </p>

<p><a href=""http://code.activestate.com/recipes/223972/"" rel=""nofollow"">http://code.activestate.com/recipes/223972/</a></p>

<pre><code>###################
##                #
## classloader.py #
##                #
###################

import sys, types

def _get_mod(modulePath):
    try:
        aMod = sys.modules[modulePath]
        if not isinstance(aMod, types.ModuleType):
            raise KeyError
    except KeyError:
        # The last [''] is very important!
        aMod = __import__(modulePath, globals(), locals(), [''])
        sys.modules[modulePath] = aMod
    return aMod

def _get_func(fullFuncName):
    """"""Retrieve a function object from a full dotted-package name.""""""

    # Parse out the path, module, and function
    lastDot = fullFuncName.rfind(u""."")
    funcName = fullFuncName[lastDot + 1:]
    modPath = fullFuncName[:lastDot]

    aMod = _get_mod(modPath)
    aFunc = getattr(aMod, funcName)

    # Assert that the function is a *callable* attribute.
    assert callable(aFunc), u""%s is not callable."" % fullFuncName

    # Return a reference to the function itself,
    # not the results of the function.
    return aFunc

def _get_class(fullClassName, parentClass=None):
    """"""Load a module and retrieve a class (NOT an instance).

    If the parentClass is supplied, className must be of parentClass
    or a subclass of parentClass (or None is returned).
    """"""
    aClass = _get_func(fullClassName)

    # Assert that the class is a subclass of parentClass.
    if parentClass is not None:
        if not issubclass(aClass, parentClass):
            raise TypeError(u""%s is not a subclass of %s"" %
                            (fullClassName, parentClass))

    # Return a reference to the class itself, not an instantiated object.
    return aClass


######################
##       Usage      ##
######################

class StorageManager: pass
class StorageManagerMySQL(StorageManager): pass

def storage_object(aFullClassName, allOptions={}):
    aStoreClass = _get_class(aFullClassName, StorageManager)
    return aStoreClass(allOptions)
</code></pre>
"
67708,10322,2008-09-15T22:44:50Z,67631,13,"<p>You can also do something like this and add the directory that the configuration file is sitting in to the Python load path, and then just do a normal import, assuming you know the name of the file in advance, in this case ""config"".</p>

<p>Messy, but it works.</p>

<pre><code>configfile = '~/config.py'

import os
import sys

sys.path.append(os.path.dirname(os.path.expanduser(configfile)))

import config
</code></pre>
"
67715,70142,2008-09-15T22:46:35Z,67631,8,"<p>Do you mean load or import?</p>

<p>You can manipulate the sys.path list specify the path to your module, then import your module. For example, given a module at:</p>

<pre><code>/foo/bar.py
</code></pre>

<p>You could do:</p>

<pre><code>import sys
sys.path[0:0] = '/foo' # puts the /foo directory at the start of your path
import bar
</code></pre>
"
67743,9567,2008-09-15T22:52:27Z,66730,10,"<p>You can also define signals inside the class definition:</p>

<pre><code>class MyGObjectClass(gobject.GObject):
    __gsignals__ = {
      ""some-signal"": (gobject.SIGNAL_RUN_FIRST, gobject.TYPE_NONE, (object, )),
    }
</code></pre>

<p>The contents of the tuple are the the same as the three last arguments to <code>gobject.signal_new</code>.</p>
"
67769,1943957,2008-09-15T22:56:37Z,64237,0,"<p>An 'app' could be many different things, it all really comes down to taste. For example, let's say you are building a blog. Your app could be the entire blog, or you could have an 'admin' app, a 'site' app for all of the public views, an 'rss' app, a 'services' app so developers can interface with the blog in their own ways, etc.</p>

<p>I personally would make the blog itself the app, and break out the functionality within it. The blog could then be reused rather easily in other websites.</p>

<p>The nice thing about Django is that it will recognize any models.py file within any level of your directory tree as a file containing Django models. So breaking your functionality out into smaller 'sub apps' within an 'app' itself won't make anything more difficult.</p>
"
67921,8061,2008-09-15T23:24:55Z,67223,1,"<p>I don't know personally, but I noticed that you haven't posted to <a href=""http://groups.google.com/group/pyglet-users"" rel=""nofollow"">the pyglet mailing list</a> about this. More Pyglet users, as well as the primary developer, read that list.</p>
"
68002,10485,2008-09-15T23:42:29Z,65076,0,"<p>for more advanced python editing consider installing the <a href=""http://eigenclass.org/hiki/simplefold"" rel=""nofollow"">simplefold</a> vim plugin. it allows you do advanced code folding using regular expressions. i use it to fold my class and method definitions for faster editing.</p>
"
68052,8819,2008-09-15T23:53:40Z,63086,1,"<p>If you don't want to use an IDE/text editor with automatic indenting, you can use the pindent.py script that comes in the Tools\Scripts directory. It's a preprocessor that can convert code like:</p>

<pre><code>def foobar(a, b):
if a == b:
a = a+1
elif a &lt; b:
b = b-1
if b &gt; a: a = a-1
end if
else:
print 'oops!'
end if
end def foobar
</code></pre>

<p>into:</p>

<pre><code>def foobar(a, b):
   if a == b:
       a = a+1
   elif a &lt; b:
       b = b-1
       if b &gt; a: a = a-1
       # end if
   else:
       print 'oops!'
   # end if
# end def foobar
</code></pre>

<p>Which is valid python.</p>
"
68061,10470,2008-09-15T23:56:17Z,63086,9,"<p>Emacs! Seriously, its use of ""tab is a <em>command</em>, not a <em>character</em>"", is absolutely perfect for python development.</p>
"
68086,8819,2008-09-16T00:01:11Z,64237,1,"<p>The rule I follow is it should be a new app if I want to reuse the functionality in a different project.</p>

<p>If it needs deep understanding of the models in your project, it's probably more cohesive to stick it with the models.</p>
"
68218,6899,2008-09-16T00:23:53Z,50394,1,"<p>I don't know if gwhois does something special with the server output; however, you can plainly connect to the whois server on port whois (43), send your query, read all the data in the reply and parse them. To make life a little easier, you could use the telnetlib.Telnet class (even if the whois protocol is much simpler than the telnet protocol) instead of plain sockets.</p>

<p>The tricky parts:</p>

<ul>
<li>which whois server will you ask? RIPE, ARIN, APNIC, LACNIC, AFRINIC, JPNIC, VERIO etc LACNIC could be a useful fallback, since they tend to reply with useful data to requests outside of their domain.</li>
<li>what are the exact options and arguments for each whois server? some offer help, others don't. In general, plain domain names work without any special options.</li>
</ul>
"
68320,8819,2008-09-16T00:47:18Z,68282,37,"<p>It's to minimize the difference between methods and functions. It allows you to easily generate methods in metaclasses, or add methods at runtime to pre-existing classes.</p>

<p>e.g.</p>

<pre><code>&gt;&gt;&gt; class C(object):
...     def foo(self):
...         print ""Hi!""
...
&gt;&gt;&gt;
&gt;&gt;&gt; def bar(self):
...     print ""Bork bork bork!""
...
&gt;&gt;&gt;
&gt;&gt;&gt; c = C()
&gt;&gt;&gt; C.bar = bar
&gt;&gt;&gt; c.bar()
Bork bork bork!
&gt;&gt;&gt; c.foo()
Hi!
&gt;&gt;&gt;
</code></pre>

<p>It also (as far as I know) makes the implementation of the python runtime easier.</p>
"
68324,10661,2008-09-16T00:47:55Z,68282,68,"<p>I like to quote Peters' Zen of Python.  ""Explicit is better than implicit.""</p>

<p>In Java and C++, '<code>this.</code>' can be deduced, except when you have variable names that make it impossible to deduce.   So you sometimes need it and sometimes don't.</p>

<p>Python elects to make things like this explicit rather than based on a rule.  </p>

<p>Additionally, since nothing is implied or assumed, parts of the implementation are exposed.  <code>self.__class__</code>, <code>self.__dict__</code> and other ""internal"" structures are available in an obvious way.</p>
"
68329,802,2008-09-16T00:49:26Z,68282,-1,"<p>There is also another very simple answer: according to the <a href=""http://www.python.org/dev/peps/pep-0020/"" rel=""nofollow"">zen of python</a>, ""explicit is better than implicit"".</p>
"
68365,8598,2008-09-16T00:55:43Z,68335,21,"<p>If you want the simple approach, this should work.</p>

<p>You'll want to "".close()"" the file first so you know it's flushed to disk from Python.</p>

<pre><code>import os
os.system(""scp FILE USER@SERVER:PATH"")
#e.g. os.system(""scp foo.bar joe@srvr.net:/path/to/foo.bar"")
</code></pre>

<p>You need to generate (on the source machine) and install (on the destination machine) an ssh key beforehand so that the scp automatically gets authenticated with your public ssh key (in other words, so your script doesn't ask for a password).  </p>

<p><a href=""http://www.modwest.com/help/kb20-90.html"">ssh-keygen example</a></p>
"
68377,9434,2008-09-16T00:56:31Z,68335,-1,"<p>Kind of hacky, but the following should work :)</p>

<pre><code>import os
filePath = ""/foo/bar/baz.py""
serverPath = ""/blah/boo/boom.py""
os.system(""scp ""+filePath+"" user@myserver.com:""+serverPath)
</code></pre>
"
68382,1199,2008-09-16T00:58:49Z,68335,23,"<p>You'd probably use the <a href=""http://docs.python.org/lib/module-subprocess.html"" rel=""nofollow"">subprocess module</a>. Something like this:</p>

<pre><code>import subprocess
p = subprocess.Popen([""scp"", myfile, destination])
sts = os.waitpid(p.pid, 0)
</code></pre>

<p>Where <code>destination</code> is probably of the form <code>user@remotehost:remotepath</code>. Thanks to
@Charles Duffy for pointing out the weakness in my original answer, which used a single string argument to specify the scp operation <code>shell=True</code> - that wouldn't handle whitespace in paths.</p>

<p>The module documentation has <a href=""http://docs.python.org/lib/node536.html"" rel=""nofollow"">examples of error checking that you may want to perform in conjunction with this operation.</a></p>

<p>Ensure that you've set up proper credentials so that you can perform an <a href=""http://www.debian.org/devel/passwordlessssh"" rel=""nofollow"">unattended, passwordless scp between the machines</a>. There is a <a href=""http://stackoverflow.com/questions/7260/how-do-i-setup-public-key-authentication"">stackoverflow question for this already</a>.</p>
"
68455,1694,2008-09-16T01:12:22Z,68327,1,"<p>Sure; just use the <code>bind</code> method to specify the callback after the button has been created.  I've just written and tested the example below.  You can find a nice tutorial on doing this at <a href=""http://www.pythonware.com/library/tkinter/introduction/events-and-bindings.htm"" rel=""nofollow"">http://www.pythonware.com/library/tkinter/introduction/events-and-bindings.htm</a></p>

<pre><code>from Tkinter import Tk, Button

root = Tk()
button = Button(root, text=""Click Me!"")
button.pack()

def callback(event):
    print ""Hello World!""

button.bind(""&lt;Button-1&gt;"", callback)
root.mainloop()
</code></pre>
"
68472,10710,2008-09-16T01:15:16Z,68282,10,"<p>Python doesn't force you on using ""self"". You can give it whatever name you want. You just have to remember that the first argument in a method definition header is a reference to the object.</p>
"
68502,3560,2008-09-16T01:21:20Z,68477,18,"<p>Yes. You'd use the <code>urllib2</code> module, and encode using the <code>multipart/form-data</code> content type. Here is some sample code to get you started -- it's a bit more than just file uploading, but you should be able to read through it and see how it works:</p>

<pre><code>user_agent = ""image uploader""
default_message = ""Image $current of $total""

import logging
import os
from os.path import abspath, isabs, isdir, isfile, join
import random
import string
import sys
import mimetypes
import urllib2
import httplib
import time
import re

def random_string (length):
    return ''.join (random.choice (string.letters) for ii in range (length + 1))

def encode_multipart_data (data, files):
    boundary = random_string (30)

    def get_content_type (filename):
    	return mimetypes.guess_type (filename)[0] or 'application/octet-stream'

    def encode_field (field_name):
    	return ('--' + boundary,
    	        'Content-Disposition: form-data; name=""%s""' % field_name,
    	        '', str (data [field_name]))

    def encode_file (field_name):
    	filename = files [field_name]
    	return ('--' + boundary,
    	        'Content-Disposition: form-data; name=""%s""; filename=""%s""' % (field_name, filename),
    	        'Content-Type: %s' % get_content_type(filename),
    	        '', open (filename, 'rb').read ())

    lines = []
    for name in data:
    	lines.extend (encode_field (name))
    for name in files:
    	lines.extend (encode_file (name))
    lines.extend (('--%s--' % boundary, ''))
    body = '\r\n'.join (lines)

    headers = {'content-type': 'multipart/form-data; boundary=' + boundary,
               'content-length': str (len (body))}

    return body, headers

def send_post (url, data, files):
    req = urllib2.Request (url)
    connection = httplib.HTTPConnection (req.get_host ())
    connection.request ('POST', req.get_selector (),
                        *encode_multipart_data (data, files))
    response = connection.getresponse ()
    logging.debug ('response = %s', response.read ())
    logging.debug ('Code: %s %s', response.status, response.reason)

def make_upload_file (server, thread, delay = 15, message = None,
                      username = None, email = None, password = None):

    delay = max (int (delay or '0'), 15)

    def upload_file (path, current, total):
    	assert isabs (path)
    	assert isfile (path)

    	logging.debug ('Uploading %r to %r', path, server)
    	message_template = string.Template (message or default_message)

    	data = {'MAX_FILE_SIZE': '3145728',
    	        'sub': '',
    	        'mode': 'regist',
    	        'com': message_template.safe_substitute (current = current, total = total),
    	        'resto': thread,
    	        'name': username or '',
    	        'email': email or '',
    	        'pwd': password or random_string (20),}
    	files = {'upfile': path}

    	send_post (server, data, files)

    	logging.info ('Uploaded %r', path)
    	rand_delay = random.randint (delay, delay + 5)
    	logging.debug ('Sleeping for %.2f seconds------------------------------\n\n', rand_delay)
    	time.sleep (rand_delay)

    return upload_file

def upload_directory (path, upload_file):
    assert isabs (path)
    assert isdir (path)

    matching_filenames = []
    file_matcher = re.compile (r'\.(?:jpe?g|gif|png)$', re.IGNORECASE)

    for dirpath, dirnames, filenames in os.walk (path):
    	for name in filenames:
    		file_path = join (dirpath, name)
    		logging.debug ('Testing file_path %r', file_path)
    		if file_matcher.search (file_path):
    			matching_filenames.append (file_path)
    		else:
    			logging.info ('Ignoring non-image file %r', path)

    total_count = len (matching_filenames)
    for index, file_path in enumerate (matching_filenames):
    	upload_file (file_path, index + 1, total_count)

def run_upload (options, paths):
    upload_file = make_upload_file (**options)

    for arg in paths:
    	path = abspath (arg)
    	if isdir (path):
    		upload_directory (path, upload_file)
    	elif isfile (path):
    		upload_file (path)
    	else:
    		logging.error ('No such path: %r' % path)

    logging.info ('Done!')
</code></pre>
"
68507,10322,2008-09-16T01:22:03Z,68477,1,"<p>This <a href=""http://code.activestate.com/recipes/146306/"" rel=""nofollow"">code</a> might be of use to you</p>
"
68524,145,2008-09-16T01:24:37Z,68327,12,"<p>Though <a href=""http://stackoverflow.com/questions/68327/change-command-method-for-tkinter-button-in-python#68455"">Eli Courtwright's</a> program will work fine¹, what you really seem to want though is just a way to reconfigure after instantiation any attribute which you could have set when you instantiated².  How you do so is by way of the configure() method.</p>

<pre><code>from Tkinter import Tk, Button

def goodbye_world():
    print ""Goodbye World!\nWait, I changed my mind!""
    button.configure(text = ""Hello World!"", command=hello_world)

def hello_world():
    print ""Hello World!\nWait, I changed my mind!""
    button.configure(text = ""Goodbye World!"", command=goodbye_world)

root = Tk()
button = Button(root, text=""Hello World!"", command=hello_world)
button.pack()

root.mainloop()
</code></pre>

<p>¹ ""fine"" if you use only the mouse; if you care about tabbing and using [Space] or [Enter] on buttons, then you will have to implement (duplicating existing code) keypress events too. Setting the <code>command</code> option through <code>.configure</code> is much easier.</p>

<p>² the only attribute that can't change after instantiation is <code>name</code>.</p>
"
68566,NA,2008-09-16T01:32:08Z,68335,10,"<p>There are a couple of different ways to approach the problem:</p>

<ol>
<li>Wrap command-line programs</li>
<li>use a Python library that provides SSH capabilities (eg - <a href=""http://www.lag.net/paramiko/"">Paramiko</a> or <a href=""http://twistedmatrix.com/trac/wiki/TwistedConch"">Twisted Conch</a>)</li>
</ol>

<p>Each approach has its own quirks. You will need to setup SSH keys to enable password-less logins if you are wrapping system commands like ""ssh"", ""scp"" or ""rsync."" You can embed a password in a script using Paramiko or some other library, but you might find the lack of documentation frustrating, especially if you are not familiar with the basics of the SSH connection (eg - key exchanges, agents, etc). It probably goes without saying that SSH keys are almost always a better idea than passwords for this sort of stuff.</p>

<p>NOTE: its hard to beat rsync if you plan on transferring files via SSH, especially if the alternative is plain old scp.</p>

<p>I've used Paramiko with an eye towards replacing system calls but found myself drawn back to the wrapped commands due to their ease of use and immediate familiarity. You might be different. I gave Conch the once-over some time ago but it didn't appeal to me.</p>

<p>If opting for the system-call path, Python offers an array of options such as os.system or the commands/subprocess modules. I'd go with the subprocess module if using version 2.4+.</p>
"
68628,10769,2008-09-16T01:43:04Z,67631,9,"<pre><code>def import_file(full_path_to_module):
    try:
        import os
        module_dir, module_file = os.path.split(full_path_to_module)
        module_name, module_ext = os.path.splitext(module_file)
        save_cwd = os.getcwd()
        os.chdir(module_dir)
        module_obj = __import__(module_name)
        module_obj.__file__ = full_path_to_module
        globals()[module_name] = module_obj
        os.chdir(save_cwd)
    except:
        raise ImportError

import_file('/home/somebody/somemodule.py')
</code></pre>
"
68638,10322,2008-09-16T01:45:39Z,68630,1,"<p>Tuples should be slightly more efficient and because of that, faster, than lists because they are immutable.</p>
"
68672,1199,2008-09-16T01:51:06Z,68645,1030,"<p>Variables declared inside the class definition, but not inside a method are class or static variables:</p>

<pre><code>&gt;&gt;&gt; class MyClass:
...     i = 3
...
&gt;&gt;&gt; MyClass.i
3 
</code></pre>

<p>As @<a href=""http://stackoverflow.com/questions/68645/static-class-variables-in-python#answer-69067"">millerdev</a> points out, this creates a class-level ""i"" variable, but this is distinct from any instance-level ""i"" variable, so you could have</p>

<pre><code>&gt;&gt;&gt; m = MyClass()
&gt;&gt;&gt; m.i = 4
&gt;&gt;&gt; MyClass.i, m.i
&gt;&gt;&gt; (3, 4)
</code></pre>

<p>This is different from C++ and Java, but not so different from C#, where a static member can't be accessed using a reference to an instance.</p>

<p>See <a href=""https://docs.python.org/2/tutorial/classes.html#class-objects"">what the Python tutorial has to say on the subject of classes and class objects</a>.</p>

<p>@Steve Johnson has already answered regarding <a href=""http://web.archive.org/web/20090214211613/http://pyref.infogami.com/staticmethod"">static methods</a>, also documented under <a href=""https://docs.python.org/2/library/functions.html#staticmethod"">""Built-in Functions"" in the Python Library Reference</a>.</p>

<pre><code>class C:
    @staticmethod
    def f(arg1, arg2, ...): ...
</code></pre>

<p>@beidy recommends <a href=""https://docs.python.org/2/library/functions.html#classmethod"">classmethod</a>s over staticmethod, as the method then receives the class type as the first argument, but I'm still a little fuzzy on the advantages of this approach over staticmethod. If you are too, then it probably doesn't matter.</p>
"
